start_bp	end_bp	ancID	childID
81244480	83690175	2	11234
83690175	85325944	1	11234
85325944	85806185	2	11234
85806185	85889672	1	11234
85889672	85908540	2	11234
85908540	85983017	1	11234
85983017	90224797	2	11234
90224797	94958603	1	11234
94958603	98367059	2	11234
98367059	99580902	1	11234
99580902	100000001	2	11234
0	3871061	1	16140
3871061	7696966	2	16140
7696966	8772420	1	16140
8772420	9410391	2	16140
9410391	9914562	1	16140
9914562	15204934	2	16140
15204934	17081854	1	16140
17081854	20410304	2	16140
20410304	23287558	1	16140
23287558	25860653	2	16140
25860653	27397670	1	16140
27397670	29364395	2	16140
29364395	31263393	1	16140
31263393	36560684	2	16140
36560684	37531823	1	16140
37531823	38951749	2	16140
38951749	54625762	1	16140
54625762	55041420	2	16140
55041420	58128852	1	16140
58128852	58905814	2	16140
58905814	59515043	1	16140
59515043	59842610	2	16140
59842610	65499071	1	16140
65499071	68639713	2	16140
68639713	73615337	1	16140
73615337	73655369	2	16140
73655369	75265071	1	16140
75265071	75528307	2	16140
75528307	81831182	1	16140
81831182	84344540	2	16140
84344540	84956901	1	16140
84956901	86300273	2	16140
86300273	87262829	1	16140
87262829	87460517	2	16140
87460517	91701310	1	16140
91701310	91980061	2	16140
91980061	93994952	1	16140
93994952	98420154	2	16140
98420154	99238938	1	16140
99238938	100000001	2	16140
0	1228168	1	7107
1228168	1788503	2	7107
1788503	2101918	1	7107
2101918	5434693	2	7107
5434693	11596907	1	7107
11596907	15459061	2	7107
15459061	19526221	1	7107
19526221	20114708	2	7107
20114708	21657490	1	7107
21657490	25377391	2	7107
25377391	29129501	1	7107
29129501	29972938	2	7107
29972938	30900426	1	7107
30900426	31539037	2	7107
31539037	33905071	1	7107
33905071	34356796	2	7107
34356796	36050917	1	7107
36050917	36806670	2	7107
36806670	36867462	1	7107
36867462	39312744	2	7107
39312744	39868517	1	7107
39868517	39900174	2	7107
39900174	51989431	1	7107
51989431	52013809	2	7107
52013809	65118249	1	7107
65118249	65625585	2	7107
65625585	68587107	1	7107
68587107	69090083	2	7107
69090083	74443865	1	7107
74443865	75327641	2	7107
75327641	75720603	1	7107
75720603	75815316	2	7107
75815316	77183748	1	7107
77183748	77245820	2	7107
77245820	79541815	1	7107
79541815	80361113	2	7107
80361113	82827671	1	7107
82827671	83110931	2	7107
83110931	100000001	1	7107
0	914083	2	6951
914083	2152662	1	6951
2152662	4521859	2	6951
4521859	5495114	1	6951
5495114	5972213	2	6951
5972213	8271695	1	6951
8271695	9269645	2	6951
9269645	13070129	1	6951
13070129	15463205	2	6951
15463205	17140559	1	6951
17140559	18318587	2	6951
18318587	21595220	1	6951
21595220	25530679	2	6951
25530679	25801908	1	6951
25801908	27701524	2	6951
27701524	28703865	1	6951
28703865	29231206	2	6951
29231206	29439900	1	6951
29439900	29742254	2	6951
29742254	33680374	1	6951
33680374	34374626	2	6951
34374626	34806824	1	6951
34806824	34927752	2	6951
34927752	43939715	1	6951
43939715	44191793	2	6951
44191793	56749273	1	6951
56749273	56904375	2	6951
56904375	60470582	1	6951
60470582	60755184	2	6951
60755184	61643644	1	6951
61643644	61768608	2	6951
61768608	62523349	1	6951
62523349	63230968	2	6951
63230968	63805211	1	6951
63805211	64269548	2	6951
64269548	64718072	1	6951
64718072	64933938	2	6951
64933938	66616820	1	6951
66616820	67485785	2	6951
67485785	68475437	1	6951
68475437	68757525	2	6951
68757525	70089328	1	6951
70089328	71694865	2	6951
71694865	77453947	1	6951
77453947	78477288	2	6951
78477288	80646296	1	6951
80646296	81489257	2	6951
81489257	86355791	1	6951
86355791	87263065	2	6951
87263065	90458711	1	6951
90458711	95795734	2	6951
95795734	97013323	1	6951
97013323	97721631	2	6951
97721631	100000001	1	6951
0	2447129	1	13640
2447129	4622601	2	13640
4622601	8860314	1	13640
8860314	9954875	2	13640
9954875	12107718	1	13640
12107718	13285278	2	13640
13285278	14252106	1	13640
14252106	15609794	2	13640
15609794	18554037	1	13640
18554037	18674505	2	13640
18674505	20165768	1	13640
20165768	20227893	2	13640
20227893	24168864	1	13640
24168864	25124251	2	13640
25124251	29625892	1	13640
29625892	30400802	2	13640
30400802	36586017	1	13640
36586017	36723765	2	13640
36723765	39439817	1	13640
39439817	39443165	2	13640
39443165	43239403	1	13640
43239403	43559411	2	13640
43559411	43970276	1	13640
43970276	44781809	2	13640
44781809	64237985	1	13640
64237985	68395531	2	13640
68395531	68666303	1	13640
68666303	70809656	2	13640
70809656	70845558	1	13640
70845558	71309216	2	13640
71309216	71636953	1	13640
71636953	73942767	2	13640
73942767	73975034	1	13640
73975034	76252899	2	13640
76252899	76458636	1	13640
76458636	76908182	2	13640
76908182	82351458	1	13640
82351458	82462895	2	13640
82462895	82516360	1	13640
82516360	82726847	2	13640
82726847	84628421	1	13640
84628421	85638606	2	13640
85638606	91525953	1	13640
91525953	96378311	2	13640
96378311	98679344	1	13640
98679344	99180729	2	13640
99180729	100000001	1	13640
0	1934006	2	4709
1934006	2919917	1	4709
2919917	4114602	2	4709
4114602	5595544	1	4709
5595544	5613174	2	4709
5613174	8004402	1	4709
8004402	12545119	2	4709
12545119	13379293	1	4709
13379293	15459061	2	4709
15459061	17529502	1	4709
17529502	19825160	2	4709
19825160	19889553	1	4709
19889553	23331235	2	4709
23331235	23331815	1	4709
23331815	25742804	2	4709
25742804	31687437	1	4709
31687437	32692102	2	4709
32692102	33740821	1	4709
33740821	33743841	2	4709
33743841	45384708	1	4709
45384708	46123345	2	4709
46123345	56252800	1	4709
56252800	57017130	2	4709
57017130	67370134	1	4709
67370134	67817955	2	4709
67817955	70977106	1	4709
70977106	73243780	2	4709
73243780	73810095	1	4709
73810095	77212606	2	4709
77212606	77237834	1	4709
77237834	78664662	2	4709
78664662	78732796	1	4709
78732796	80206949	2	4709
80206949	87194996	1	4709
87194996	90246864	2	4709
90246864	91896004	1	4709
91896004	91996280	2	4709
91996280	94096508	1	4709
94096508	95865170	2	4709
95865170	95973003	1	4709
95973003	97200854	2	4709
97200854	98596838	1	4709
98596838	98727798	2	4709
98727798	100000001	1	4709
0	761744	1	6713
761744	1215264	2	6713
1215264	7528045	1	6713
7528045	8287389	2	6713
8287389	18071168	1	6713
18071168	20994495	2	6713
20994495	28521949	1	6713
28521949	30450354	2	6713
30450354	32675330	1	6713
32675330	33049735	2	6713
33049735	46752995	1	6713
46752995	47630630	2	6713
47630630	61132459	1	6713
61132459	65451769	2	6713
65451769	72683382	1	6713
72683382	75786681	2	6713
75786681	80217899	1	6713
80217899	82241220	2	6713
82241220	82498677	1	6713
82498677	86113177	2	6713
86113177	92812151	1	6713
92812151	94030502	2	6713
94030502	94234529	1	6713
94234529	95387490	2	6713
95387490	95492366	1	6713
95492366	97953574	2	6713
97953574	100000001	1	6713
0	1184340	1	883
1184340	3090191	2	883
3090191	4113704	1	883
4113704	7051164	2	883
7051164	14081683	1	883
14081683	15835306	2	883
15835306	16111655	1	883
16111655	18678750	2	883
18678750	18701057	1	883
18701057	19575453	2	883
19575453	26251074	1	883
26251074	28736064	2	883
28736064	33064121	1	883
33064121	34936360	2	883
34936360	36677772	1	883
36677772	38700404	2	883
38700404	42623605	1	883
42623605	42821460	2	883
42821460	46494640	1	883
46494640	46643139	2	883
46643139	52381827	1	883
52381827	52938202	2	883
52938202	58966684	1	883
58966684	59189431	2	883
59189431	60745986	1	883
60745986	61590487	2	883
61590487	66938544	1	883
66938544	67572546	2	883
67572546	68687301	1	883
68687301	70744067	2	883
70744067	73464427	1	883
73464427	74297675	2	883
74297675	74301345	1	883
74301345	76875733	2	883
76875733	77146254	1	883
77146254	78705069	2	883
78705069	83787417	1	883
83787417	84522993	2	883
84522993	85919509	1	883
85919509	87080020	2	883
87080020	87861470	1	883
87861470	88274179	2	883
88274179	92201551	1	883
92201551	93284000	2	883
93284000	95895576	1	883
95895576	97809261	2	883
97809261	100000001	1	883
0	2111614	2	44
2111614	3043590	1	44
3043590	4262896	2	44
4262896	5708533	1	44
5708533	6274360	2	44
6274360	9439365	1	44
9439365	9557172	2	44
9557172	11787353	1	44
11787353	12521879	2	44
12521879	12644290	1	44
12644290	12669204	2	44
12669204	16388413	1	44
16388413	16472462	2	44
16472462	18649805	1	44
18649805	19936060	2	44
19936060	22400053	1	44
22400053	22929815	2	44
22929815	29279278	1	44
29279278	31182799	2	44
31182799	39031568	1	44
39031568	39581963	2	44
39581963	42562282	1	44
42562282	43381532	2	44
43381532	51224412	1	44
51224412	51527499	2	44
51527499	55129402	1	44
55129402	57226892	2	44
57226892	64208027	1	44
64208027	67497162	2	44
67497162	72117820	1	44
72117820	72765090	2	44
72765090	74199449	1	44
74199449	74308029	2	44
74308029	82320630	1	44
82320630	83656211	2	44
83656211	88686661	1	44
88686661	90526826	2	44
90526826	91589546	1	44
91589546	92147466	2	44
92147466	92964696	1	44
92964696	93792329	2	44
93792329	94205003	1	44
94205003	95404592	2	44
95404592	99230154	1	44
99230154	99826240	2	44
99826240	100000001	1	44
0	1050773	2	2562
1050773	2123616	1	2562
2123616	3181511	2	2562
3181511	5302886	1	2562
5302886	6153648	2	2562
6153648	6681026	1	2562
6681026	14406153	2	2562
14406153	14768217	1	2562
14768217	16421411	2	2562
16421411	22095806	1	2562
22095806	22884821	2	2562
22884821	26509014	1	2562
26509014	26561822	2	2562
26561822	29036914	1	2562
29036914	32816247	2	2562
32816247	34586628	1	2562
34586628	36953279	2	2562
36953279	41034505	1	2562
41034505	43320236	2	2562
43320236	45145423	1	2562
45145423	46428960	2	2562
46428960	52178666	1	2562
52178666	53187443	2	2562
53187443	57931307	1	2562
57931307	58507149	2	2562
58507149	69620513	1	2562
69620513	71789548	2	2562
71789548	72897645	1	2562
72897645	73846418	2	2562
73846418	75209054	1	2562
75209054	77617715	2	2562
77617715	80078624	1	2562
80078624	80997042	2	2562
80997042	88235829	1	2562
88235829	88569790	2	2562
88569790	94878540	1	2562
94878540	95764873	2	2562
95764873	98739657	1	2562
98739657	100000001	2	2562
0	757363	1	13310
757363	900155	2	13310
900155	1288856	1	13310
1288856	2974565	2	13310
2974565	5369282	1	13310
5369282	5609531	2	13310
5609531	6248323	1	13310
6248323	7554279	2	13310
7554279	9666574	1	13310
9666574	9749111	2	13310
9749111	14064936	1	13310
14064936	16706033	2	13310
16706033	17574318	1	13310
17574318	21882367	2	13310
21882367	34526706	1	13310
34526706	35078589	2	13310
35078589	39530430	1	13310
39530430	40873365	2	13310
40873365	43347705	1	13310
43347705	43606964	2	13310
43606964	53664273	1	13310
53664273	54512874	2	13310
54512874	54887417	1	13310
54887417	56369986	2	13310
56369986	56754532	1	13310
56754532	57831628	2	13310
57831628	59687402	1	13310
59687402	59756076	2	13310
59756076	60263835	1	13310
60263835	63897969	2	13310
63897969	64792918	1	13310
64792918	66599279	2	13310
66599279	66806404	1	13310
66806404	69195053	2	13310
69195053	74340003	1	13310
74340003	75243129	2	13310
75243129	81380605	1	13310
81380605	81649861	2	13310
81649861	82222731	1	13310
82222731	84290026	2	13310
84290026	85315099	1	13310
85315099	86400618	2	13310
86400618	87592271	1	13310
87592271	90215487	2	13310
90215487	93703268	1	13310
93703268	97182886	2	13310
97182886	97597707	1	13310
97597707	99343336	2	13310
99343336	100000001	1	13310
0	3445002	1	10064
3445002	4947221	2	10064
4947221	7196557	1	10064
7196557	8726875	2	10064
8726875	19852986	1	10064
19852986	23938430	2	10064
23938430	25266544	1	10064
25266544	25598472	2	10064
25598472	26162763	1	10064
26162763	27322310	2	10064
27322310	35965428	1	10064
35965428	36822330	2	10064
36822330	47182966	1	10064
47182966	49932466	2	10064
49932466	52616818	1	10064
52616818	53100098	2	10064
53100098	54071764	1	10064
54071764	56892459	2	10064
56892459	60120092	1	10064
60120092	60517093	2	10064
60517093	62925267	1	10064
62925267	63633697	2	10064
63633697	63909260	1	10064
63909260	67497162	2	10064
67497162	71077463	1	10064
71077463	73545259	2	10064
73545259	76864079	1	10064
76864079	77589291	2	10064
77589291	88092024	1	10064
88092024	90404539	2	10064
90404539	91540270	1	10064
91540270	92435097	2	10064
92435097	93622346	1	10064
93622346	94208012	2	10064
94208012	97544812	1	10064
97544812	99402602	2	10064
99402602	100000001	1	10064
0	820618	2	14659
820618	1070894	1	14659
1070894	1292071	2	14659
1292071	3019025	1	14659
3019025	3999039	2	14659
3999039	4515005	1	14659
4515005	5852745	2	14659
5852745	5977010	1	14659
5977010	7281120	2	14659
7281120	10079147	1	14659
10079147	10447302	2	14659
10447302	11349312	1	14659
11349312	12151749	2	14659
12151749	17985250	1	14659
17985250	24223483	2	14659
24223483	24572456	1	14659
24572456	24817332	2	14659
24817332	25250509	1	14659
25250509	28566392	2	14659
28566392	34050319	1	14659
34050319	34482944	2	14659
34482944	43624464	1	14659
43624464	44521606	2	14659
44521606	45792791	1	14659
45792791	47787848	2	14659
47787848	48460806	1	14659
48460806	49245148	2	14659
49245148	58000677	1	14659
58000677	58849485	2	14659
58849485	65499071	1	14659
65499071	70466616	2	14659
70466616	73631256	1	14659
73631256	74942864	2	14659
74942864	75245427	1	14659
75245427	75410053	2	14659
75410053	77973675	1	14659
77973675	79786606	2	14659
79786606	82374066	1	14659
82374066	82543678	2	14659
82543678	85155967	1	14659
85155967	90818273	2	14659
90818273	97177445	1	14659
97177445	98244598	2	14659
98244598	98477846	1	14659
98477846	99974545	2	14659
99974545	100000001	1	14659
0	15086	2	18546
15086	471668	1	18546
471668	2802781	2	18546
2802781	4050904	1	18546
4050904	7186464	2	18546
7186464	9116064	1	18546
9116064	9497118	2	18546
9497118	13253513	1	18546
13253513	14111104	2	18546
14111104	17365100	1	18546
17365100	17775414	2	18546
17775414	24961190	1	18546
24961190	25539131	2	18546
25539131	28511010	1	18546
28511010	29757491	2	18546
29757491	37290445	1	18546
37290445	40198422	2	18546
40198422	40625948	1	18546
40625948	40923053	2	18546
40923053	46244521	1	18546
46244521	46319853	2	18546
46319853	48015190	1	18546
48015190	49764479	2	18546
49764479	58421745	1	18546
58421745	59329684	2	18546
59329684	60700080	1	18546
60700080	65133162	2	18546
65133162	70962005	1	18546
70962005	72817536	2	18546
72817536	75251030	1	18546
75251030	76092725	2	18546
76092725	76640118	1	18546
76640118	77109559	2	18546
77109559	83660465	1	18546
83660465	84725936	2	18546
84725936	86758897	1	18546
86758897	93796488	2	18546
93796488	94636840	1	18546
94636840	96118816	2	18546
96118816	100000001	1	18546
0	3245234	2	19873
3245234	4707752	1	19873
4707752	7954203	2	19873
7954203	10104474	1	19873
10104474	10289071	2	19873
10289071	12012275	1	19873
12012275	14059235	2	19873
14059235	18544287	1	19873
18544287	19087986	2	19873
19087986	26522648	1	19873
26522648	26726170	2	19873
26726170	30447686	1	19873
30447686	30450354	2	19873
30450354	32446770	1	19873
32446770	33048051	2	19873
33048051	33919596	1	19873
33919596	34017617	2	19873
34017617	34568999	1	19873
34568999	36938864	2	19873
36938864	39529313	1	19873
39529313	39862178	2	19873
39862178	56524791	1	19873
56524791	60606650	2	19873
60606650	64208027	1	19873
64208027	69490678	2	19873
69490678	70773140	1	19873
70773140	71437962	2	19873
71437962	71471833	1	19873
71471833	72275587	2	19873
72275587	72464134	1	19873
72464134	78177112	2	19873
78177112	78570824	1	19873
78570824	79371233	2	19873
79371233	81736652	1	19873
81736652	82654635	2	19873
82654635	82952117	1	19873
82952117	87812273	2	19873
87812273	97428677	1	19873
97428677	98042801	2	19873
98042801	100000001	1	19873
0	1922489	1	17749
1922489	5951957	2	17749
5951957	8860353	1	17749
8860353	9921808	2	17749
9921808	10384560	1	17749
10384560	11096932	2	17749
11096932	13247464	1	17749
13247464	13633122	2	17749
13633122	14658978	1	17749
14658978	15190149	2	17749
15190149	16824051	1	17749
16824051	17489766	2	17749
17489766	19743948	1	17749
19743948	23170982	2	17749
23170982	24518885	1	17749
24518885	25038967	2	17749
25038967	27745517	1	17749
27745517	27937918	2	17749
27937918	30467950	1	17749
30467950	33593734	2	17749
33593734	34551847	1	17749
34551847	35404830	2	17749
35404830	35939179	1	17749
35939179	36652731	2	17749
36652731	41139297	1	17749
41139297	41532335	2	17749
41532335	46679173	1	17749
46679173	47009992	2	17749
47009992	52861966	1	17749
52861966	53614256	2	17749
53614256	53671450	1	17749
53671450	54254832	2	17749
54254832	60210548	1	17749
60210548	60451969	2	17749
60451969	63522323	1	17749
63522323	67467572	2	17749
67467572	67503484	1	17749
67503484	69532740	2	17749
69532740	70994190	1	17749
70994190	74637669	2	17749
74637669	76713366	1	17749
76713366	77585511	2	17749
77585511	79412267	1	17749
79412267	80099757	2	17749
80099757	80993493	1	17749
80993493	81371044	2	17749
81371044	81509273	1	17749
81509273	82652613	2	17749
82652613	85194114	1	17749
85194114	86421699	2	17749
86421699	88360966	1	17749
88360966	88667346	2	17749
88667346	88966214	1	17749
88966214	92029116	2	17749
92029116	93968980	1	17749
93968980	99578876	2	17749
99578876	100000001	1	17749
0	2587668	1	2997
2587668	3063283	2	2997
3063283	7141944	1	2997
7141944	7394019	2	2997
7394019	7880415	1	2997
7880415	13056276	2	2997
13056276	13438643	1	2997
13438643	14241723	2	2997
14241723	18705291	1	2997
18705291	21088727	2	2997
21088727	24007810	1	2997
24007810	24420311	2	2997
24420311	35078956	1	2997
35078956	36576884	2	2997
36576884	38742514	1	2997
38742514	40905294	2	2997
40905294	45601720	1	2997
45601720	46593826	2	2997
46593826	52556701	1	2997
52556701	54417148	2	2997
54417148	59028297	1	2997
59028297	59447133	2	2997
59447133	62152585	1	2997
62152585	63552773	2	2997
63552773	72988619	1	2997
72988619	75616154	2	2997
75616154	76497613	1	2997
76497613	78486922	2	2997
78486922	82806966	1	2997
82806966	89144583	2	2997
89144583	92420284	1	2997
92420284	95600246	2	2997
95600246	96701671	1	2997
96701671	97980149	2	2997
97980149	99475466	1	2997
99475466	100000001	2	2997
0	3157976	1	4453
3157976	4337151	2	4453
4337151	4508643	1	4453
4508643	4517770	2	4453
4517770	4713386	1	4453
4713386	6595035	2	4453
6595035	9401625	1	4453
9401625	11159021	2	4453
11159021	12475373	1	4453
12475373	12678658	2	4453
12678658	14886818	1	4453
14886818	15007301	2	4453
15007301	15842396	1	4453
15842396	18217682	2	4453
18217682	19316847	1	4453
19316847	22553022	2	4453
22553022	34326079	1	4453
34326079	34582867	2	4453
34582867	36645016	1	4453
36645016	38885994	2	4453
38885994	41209046	1	4453
41209046	41370110	2	4453
41370110	45337292	1	4453
45337292	49310965	2	4453
49310965	54672781	1	4453
54672781	56276521	2	4453
56276521	60967216	1	4453
60967216	61997877	2	4453
61997877	64815512	1	4453
64815512	65133162	2	4453
65133162	65530616	1	4453
65530616	65707743	2	4453
65707743	74267804	1	4453
74267804	75989057	2	4453
75989057	76778638	1	4453
76778638	77035144	2	4453
77035144	77595278	1	4453
77595278	79740220	2	4453
79740220	80933579	1	4453
80933579	82275648	2	4453
82275648	85056504	1	4453
85056504	87105996	2	4453
87105996	88000643	1	4453
88000643	88456473	2	4453
88456473	89888169	1	4453
89888169	90069586	2	4453
90069586	91192955	1	4453
91192955	91688177	2	4453
91688177	92420284	1	4453
92420284	97390914	2	4453
97390914	98779273	1	4453
98779273	99196886	2	4453
99196886	100000001	1	4453
0	22253	1	18558
22253	155094	2	18558
155094	2145398	1	18558
2145398	2154725	2	18558
2154725	3393712	1	18558
3393712	10836044	2	18558
10836044	12555256	1	18558
12555256	13381236	2	18558
13381236	14538157	1	18558
14538157	14678435	2	18558
14678435	19014764	1	18558
19014764	19521471	2	18558
19521471	20123701	1	18558
20123701	22808332	2	18558
22808332	24946623	1	18558
24946623	26955299	2	18558
26955299	27620747	1	18558
27620747	28514097	2	18558
28514097	31295604	1	18558
31295604	31316203	2	18558
31316203	35015908	1	18558
35015908	37323050	2	18558
37323050	37807756	1	18558
37807756	41772793	2	18558
41772793	41796293	1	18558
41796293	46274393	2	18558
46274393	47166506	1	18558
47166506	49932466	2	18558
49932466	52616818	1	18558
52616818	53100098	2	18558
53100098	57098379	1	18558
57098379	58889246	2	18558
58889246	63987121	1	18558
63987121	65757810	2	18558
65757810	72854721	1	18558
72854721	73913919	2	18558
73913919	74737472	1	18558
74737472	76632105	2	18558
76632105	78366684	1	18558
78366684	79685552	2	18558
79685552	81053766	1	18558
81053766	81510912	2	18558
81510912	85610134	1	18558
85610134	86874297	2	18558
86874297	88990746	1	18558
88990746	90725131	2	18558
90725131	91961993	1	18558
91961993	92136512	2	18558
92136512	93304231	1	18558
93304231	95854728	2	18558
95854728	96173137	1	18558
96173137	96434827	2	18558
96434827	98228031	1	18558
98228031	99040010	2	18558
99040010	99324843	1	18558
99324843	99883176	2	18558
99883176	100000001	1	18558
0	1945152	2	10323
1945152	2847089	1	10323
2847089	4677456	2	10323
4677456	8529364	1	10323
8529364	15031680	2	10323
15031680	22771126	1	10323
22771126	23485651	2	10323
23485651	26382856	1	10323
26382856	27205164	2	10323
27205164	39033736	1	10323
39033736	40652887	2	10323
40652887	41034505	1	10323
41034505	46932949	2	10323
46932949	56276884	1	10323
56276884	58200775	2	10323
58200775	58212858	1	10323
58212858	61076782	2	10323
61076782	62703511	1	10323
62703511	63131781	2	10323
63131781	63149519	1	10323
63149519	63740422	2	10323
63740422	65697219	1	10323
65697219	66733806	2	10323
66733806	66972012	1	10323
66972012	67634928	2	10323
67634928	70448770	1	10323
70448770	70943773	2	10323
70943773	73583584	1	10323
73583584	73887391	2	10323
73887391	74695771	1	10323
74695771	75738267	2	10323
75738267	76921645	1	10323
76921645	77364767	2	10323
77364767	80389309	1	10323
80389309	81376680	2	10323
81376680	83033761	1	10323
83033761	83809085	2	10323
83809085	84442897	1	10323
84442897	84929422	2	10323
84929422	86386289	1	10323
86386289	87924453	2	10323
87924453	88834489	1	10323
88834489	91226833	2	10323
91226833	91997479	1	10323
91997479	92528859	2	10323
92528859	96167183	1	10323
96167183	96643337	2	10323
96643337	97319468	1	10323
97319468	98720271	2	10323
98720271	100000001	1	10323
0	3422375	2	16154
3422375	3435327	1	16154
3435327	5778699	2	16154
5778699	7042179	1	16154
7042179	11131779	2	16154
11131779	11493845	1	16154
11493845	15019284	2	16154
15019284	15281703	1	16154
15281703	16384022	2	16154
16384022	23192619	1	16154
23192619	24535627	2	16154
24535627	35312711	1	16154
35312711	35948001	2	16154
35948001	36008672	1	16154
36008672	40347033	2	16154
40347033	40934983	1	16154
40934983	42493632	2	16154
42493632	43378021	1	16154
43378021	43440323	2	16154
43440323	43584387	1	16154
43584387	47355244	2	16154
47355244	53807406	1	16154
53807406	56219799	2	16154
56219799	60335589	1	16154
60335589	64119455	2	16154
64119455	67889514	1	16154
67889514	68626947	2	16154
68626947	69121986	1	16154
69121986	69868490	2	16154
69868490	70738368	1	16154
70738368	71525930	2	16154
71525930	71579182	1	16154
71579182	72305289	2	16154
72305289	75263940	1	16154
75263940	76471233	2	16154
76471233	76939936	1	16154
76939936	77526386	2	16154
77526386	78069108	1	16154
78069108	78869173	2	16154
78869173	85904059	1	16154
85904059	88376657	2	16154
88376657	89897761	1	16154
89897761	90954975	2	16154
90954975	91881436	1	16154
91881436	91910608	2	16154
91910608	93235685	1	16154
93235685	94512033	2	16154
94512033	95836243	1	16154
95836243	97954879	2	16154
97954879	100000001	1	16154
0	3250486	1	19488
3250486	9106178	2	19488
9106178	21046294	1	19488
21046294	22326745	2	19488
22326745	24097710	1	19488
24097710	32506105	2	19488
32506105	32868992	1	19488
32868992	37483558	2	19488
37483558	38200450	1	19488
38200450	41547584	2	19488
41547584	50808616	1	19488
50808616	52302957	2	19488
52302957	60248982	1	19488
60248982	61092770	2	19488
61092770	62670806	1	19488
62670806	65687732	2	19488
65687732	71253147	1	19488
71253147	71630863	2	19488
71630863	72350153	1	19488
72350153	72392388	2	19488
72392388	76643699	1	19488
76643699	79336359	2	19488
79336359	80159697	1	19488
80159697	80218302	2	19488
80218302	93830038	1	19488
93830038	94295813	2	19488
94295813	95903941	1	19488
95903941	99179732	2	19488
99179732	99515410	1	19488
99515410	100000001	2	19488
0	6163004	1	14858
6163004	7576157	2	14858
7576157	9496542	1	14858
9496542	9670907	2	14858
9670907	9907009	1	14858
9907009	11081400	2	14858
11081400	12814564	1	14858
12814564	14846321	2	14858
14846321	20447498	1	14858
20447498	20753811	2	14858
20753811	21685066	1	14858
21685066	21967175	2	14858
21967175	25470863	1	14858
25470863	27088989	2	14858
27088989	27213366	1	14858
27213366	27813890	2	14858
27813890	31742087	1	14858
31742087	32161091	2	14858
32161091	33561323	1	14858
33561323	33864478	2	14858
33864478	34407139	1	14858
34407139	35218981	2	14858
35218981	41551020	1	14858
41551020	42456563	2	14858
42456563	43901254	1	14858
43901254	45257619	2	14858
45257619	48154674	1	14858
48154674	48720154	2	14858
48720154	61497254	1	14858
61497254	61659812	2	14858
61659812	64509789	1	14858
64509789	66422917	2	14858
66422917	66994008	1	14858
66994008	67398939	2	14858
67398939	67887101	1	14858
67887101	68751769	2	14858
68751769	70783014	1	14858
70783014	71437962	2	14858
71437962	75920824	1	14858
75920824	77379490	2	14858
77379490	77933218	1	14858
77933218	78411429	2	14858
78411429	80926025	1	14858
80926025	80994326	2	14858
80994326	81079958	1	14858
81079958	81204501	2	14858
81204501	89609239	1	14858
89609239	96218834	2	14858
96218834	99117989	1	14858
99117989	99792001	2	14858
99792001	100000001	1	14858
0	2644838	2	10655
2644838	5692890	1	10655
5692890	6315380	2	10655
6315380	8946028	1	10655
8946028	8991424	2	10655
8991424	10181842	1	10655
10181842	10302683	2	10655
10302683	16726488	1	10655
16726488	19462581	2	10655
19462581	21051958	1	10655
21051958	21772236	2	10655
21772236	26193712	1	10655
26193712	28128935	2	10655
28128935	32871661	1	10655
32871661	35045924	2	10655
35045924	35723021	1	10655
35723021	37263431	2	10655
37263431	45056151	1	10655
45056151	47559820	2	10655
47559820	51917570	1	10655
51917570	52072132	2	10655
52072132	54808468	1	10655
54808468	57862063	2	10655
57862063	63805211	1	10655
63805211	64269548	2	10655
64269548	66628385	1	10655
66628385	67736521	2	10655
67736521	76663431	1	10655
76663431	77447681	2	10655
77447681	81380605	1	10655
81380605	81649861	2	10655
81649861	82222731	1	10655
82222731	82654095	2	10655
82654095	83784010	1	10655
83784010	83946023	2	10655
83946023	86595072	1	10655
86595072	86798439	2	10655
86798439	87204930	1	10655
87204930	99364453	2	10655
99364453	100000001	1	10655
0	10472	2	15174
10472	3980116	1	15174
3980116	7610152	2	15174
7610152	7878019	1	15174
7878019	8572235	2	15174
8572235	9596591	1	15174
9596591	18669392	2	15174
18669392	21641357	1	15174
21641357	25835350	2	15174
25835350	27156025	1	15174
27156025	29691845	2	15174
29691845	30744351	1	15174
30744351	38768060	2	15174
38768060	39299773	1	15174
39299773	40094251	2	15174
40094251	50087509	1	15174
50087509	50482013	2	15174
50482013	52587773	1	15174
52587773	55284984	2	15174
55284984	55401870	1	15174
55401870	56358861	2	15174
56358861	56934241	1	15174
56934241	58056131	2	15174
58056131	58837147	1	15174
58837147	59143425	2	15174
59143425	59150047	1	15174
59150047	63098886	2	15174
63098886	66056151	1	15174
66056151	67024727	2	15174
67024727	68928745	1	15174
68928745	69240442	2	15174
69240442	69868848	1	15174
69868848	71612994	2	15174
71612994	71714550	1	15174
71714550	76160871	2	15174
76160871	77626950	1	15174
77626950	81508533	2	15174
81508533	82828979	1	15174
82828979	83203112	2	15174
83203112	85196753	1	15174
85196753	85593183	2	15174
85593183	86075590	1	15174
86075590	86196610	2	15174
86196610	86267463	1	15174
86267463	88230901	2	15174
88230901	89881701	1	15174
89881701	89888461	2	15174
89888461	93026375	1	15174
93026375	97646755	2	15174
97646755	100000001	1	15174
0	283845	2	12023
283845	3246225	1	12023
3246225	5369822	2	12023
5369822	7201273	1	12023
7201273	9198750	2	12023
9198750	9665239	1	12023
9665239	11131779	2	12023
11131779	11493845	1	12023
