start_bp	end_bp	ancID	childID
86481845	90217616	2	15383
90217616	93005864	1	15383
93005864	93207075	2	15383
93207075	95399223	1	15383
95399223	96896988	2	15383
96896988	100000001	1	15383
0	10490	2	1768
10490	3498005	1	1768
3498005	5212247	2	1768
5212247	6263078	1	1768
6263078	7622363	2	1768
7622363	11011118	1	1768
11011118	11526949	2	1768
11526949	20245910	1	1768
20245910	21267014	2	1768
21267014	21501238	1	1768
21501238	27136234	2	1768
27136234	27587879	1	1768
27587879	28403719	2	1768
28403719	35401366	1	1768
35401366	35457151	2	1768
35457151	36007400	1	1768
36007400	37453459	2	1768
37453459	40917724	1	1768
40917724	41995531	2	1768
41995531	43001462	1	1768
43001462	45149723	2	1768
45149723	48067827	1	1768
48067827	52038682	2	1768
52038682	55150246	1	1768
55150246	55790392	2	1768
55790392	56580702	1	1768
56580702	58413547	2	1768
58413547	64189513	1	1768
64189513	67374009	2	1768
67374009	69499980	1	1768
69499980	69597173	2	1768
69597173	69713914	1	1768
69713914	69751142	2	1768
69751142	70895597	1	1768
70895597	72425089	2	1768
72425089	79252843	1	1768
79252843	82909321	2	1768
82909321	83098866	1	1768
83098866	87536868	2	1768
87536868	88242629	1	1768
88242629	93105956	2	1768
93105956	93319860	1	1768
93319860	96779482	2	1768
96779482	100000001	1	1768
0	1755526	2	14103
1755526	2044757	1	14103
2044757	2689025	2	14103
2689025	4626341	1	14103
4626341	5693598	2	14103
5693598	11142355	1	14103
11142355	15994023	2	14103
15994023	17608664	1	14103
17608664	22092422	2	14103
22092422	26094199	1	14103
26094199	27416241	2	14103
27416241	27833650	1	14103
27833650	29396829	2	14103
29396829	32646140	1	14103
32646140	33277874	2	14103
33277874	34940842	1	14103
34940842	37673979	2	14103
37673979	37725897	1	14103
37725897	39388209	2	14103
39388209	39494067	1	14103
39494067	40311215	2	14103
40311215	41145860	1	14103
41145860	48969926	2	14103
48969926	50881706	1	14103
50881706	51223699	2	14103
51223699	59950380	1	14103
59950380	63104716	2	14103
63104716	63901585	1	14103
63901585	66876740	2	14103
66876740	69048820	1	14103
69048820	70761447	2	14103
70761447	71865766	1	14103
71865766	72129133	2	14103
72129133	76314012	1	14103
76314012	76349503	2	14103
76349503	77012463	1	14103
77012463	81533774	2	14103
81533774	81722217	1	14103
81722217	90676032	2	14103
90676032	91192891	1	14103
91192891	92404021	2	14103
92404021	92871821	1	14103
92871821	93594492	2	14103
93594492	94777572	1	14103
94777572	96084869	2	14103
96084869	100000001	1	14103
0	685285	2	4259
685285	2279277	1	4259
2279277	4560060	2	4259
4560060	5549423	1	4259
5549423	5593823	2	4259
5593823	11886576	1	4259
11886576	13743825	2	4259
13743825	13818325	1	4259
13818325	14365700	2	4259
14365700	18608715	1	4259
18608715	18716006	2	4259
18716006	19043359	1	4259
19043359	19722108	2	4259
19722108	23458025	1	4259
23458025	26342181	2	4259
26342181	26763351	1	4259
26763351	27939524	2	4259
27939524	35940623	1	4259
35940623	38209649	2	4259
38209649	41354257	1	4259
41354257	46143251	2	4259
46143251	49002385	1	4259
49002385	49200484	2	4259
49200484	49773632	1	4259
49773632	57557901	2	4259
57557901	58232893	1	4259
58232893	59352736	2	4259
59352736	59403829	1	4259
59403829	60094346	2	4259
60094346	60693805	1	4259
60693805	63158072	2	4259
63158072	63975301	1	4259
63975301	64754412	2	4259
64754412	69254360	1	4259
69254360	70175465	2	4259
70175465	75317475	1	4259
75317475	79246142	2	4259
79246142	83274381	1	4259
83274381	83487079	2	4259
83487079	84175090	1	4259
84175090	88353930	2	4259
88353930	88757988	1	4259
88757988	92440037	2	4259
92440037	93286181	1	4259
93286181	97030104	2	4259
97030104	97465540	1	4259
97465540	97611170	2	4259
97611170	97971949	1	4259
97971949	97980054	2	4259
97980054	98704748	1	4259
98704748	100000001	2	4259
0	906638	1	15678
906638	7211617	2	15678
7211617	9393796	1	15678
9393796	10251533	2	15678
10251533	12957888	1	15678
12957888	14241877	2	15678
14241877	16977481	1	15678
16977481	17855036	2	15678
17855036	26499588	1	15678
26499588	26929832	2	15678
26929832	27067020	1	15678
27067020	28215026	2	15678
28215026	31224811	1	15678
31224811	31901761	2	15678
31901761	32531850	1	15678
32531850	35461259	2	15678
35461259	36257517	1	15678
36257517	40718820	2	15678
40718820	42867211	1	15678
42867211	42935974	2	15678
42935974	43433883	1	15678
43433883	45967357	2	15678
45967357	47220399	1	15678
47220399	47274808	2	15678
47274808	50847276	1	15678
50847276	51198866	2	15678
51198866	57329995	1	15678
57329995	58150137	2	15678
58150137	58373196	1	15678
58373196	61044136	2	15678
61044136	63966084	1	15678
63966084	65776791	2	15678
65776791	74264594	1	15678
74264594	77909991	2	15678
77909991	80698017	1	15678
80698017	81089917	2	15678
81089917	81841545	1	15678
81841545	83629558	2	15678
83629558	84635263	1	15678
84635263	85819382	2	15678
85819382	97049209	1	15678
97049209	97901545	2	15678
97901545	99222239	1	15678
99222239	99299189	2	15678
99299189	99499331	1	15678
99499331	99840884	2	15678
99840884	100000001	1	15678
0	1573241	1	15956
1573241	2191679	2	15956
2191679	2989666	1	15956
2989666	3074743	2	15956
3074743	6096743	1	15956
6096743	7150416	2	15956
7150416	10737199	1	15956
10737199	11622519	2	15956
11622519	14237182	1	15956
14237182	16613688	2	15956
16613688	17028918	1	15956
17028918	21102330	2	15956
21102330	21458045	1	15956
21458045	22610718	2	15956
22610718	25455910	1	15956
25455910	28329146	2	15956
28329146	34312230	1	15956
34312230	36002529	2	15956
36002529	39102970	1	15956
39102970	42910873	2	15956
42910873	43200041	1	15956
43200041	43757805	2	15956
43757805	46490097	1	15956
46490097	47602419	2	15956
47602419	47631020	1	15956
47631020	49614287	2	15956
49614287	49869171	1	15956
49869171	51332798	2	15956
51332798	53730744	1	15956
53730744	57170962	2	15956
57170962	59783242	1	15956
59783242	60519713	2	15956
60519713	64416421	1	15956
64416421	67439816	2	15956
67439816	67495921	1	15956
67495921	68367879	2	15956
68367879	68940936	1	15956
68940936	69909458	2	15956
69909458	72528315	1	15956
72528315	77669692	2	15956
77669692	82735178	1	15956
82735178	85231084	2	15956
85231084	93102159	1	15956
93102159	96750093	2	15956
96750093	98670478	1	15956
98670478	100000001	2	15956
0	266985	2	15420
266985	5546217	1	15420
5546217	8364088	2	15420
8364088	11250215	1	15420
11250215	15831356	2	15420
15831356	18623201	1	15420
18623201	19061662	2	15420
19061662	24063713	1	15420
24063713	25111967	2	15420
25111967	28516229	1	15420
28516229	28599445	2	15420
28599445	29886647	1	15420
29886647	30557358	2	15420
30557358	39571563	1	15420
39571563	40600739	2	15420
40600739	41864361	1	15420
41864361	43047976	2	15420
43047976	43444304	1	15420
43444304	44328992	2	15420
44328992	58797154	1	15420
58797154	58941168	2	15420
58941168	60486201	1	15420
60486201	67034490	2	15420
67034490	68489464	1	15420
68489464	69051772	2	15420
69051772	72222983	1	15420
72222983	75615605	2	15420
75615605	75826255	1	15420
75826255	76644216	2	15420
76644216	77006556	1	15420
77006556	82088711	2	15420
82088711	82543042	1	15420
82543042	82603080	2	15420
82603080	86276568	1	15420
86276568	90117831	2	15420
90117831	91560982	1	15420
91560982	95953739	2	15420
95953739	96594325	1	15420
96594325	97652442	2	15420
97652442	98198310	1	15420
98198310	100000001	2	15420
0	4974706	2	16692
4974706	7417086	1	16692
7417086	8940539	2	16692
8940539	10738504	1	16692
10738504	11707225	2	16692
11707225	12650123	1	16692
12650123	19076662	2	16692
19076662	19700096	1	16692
19700096	23865002	2	16692
23865002	26574676	1	16692
26574676	28048846	2	16692
28048846	31142364	1	16692
31142364	31597565	2	16692
31597565	39486992	1	16692
39486992	41400359	2	16692
41400359	42299856	1	16692
42299856	42703939	2	16692
42703939	44724286	1	16692
44724286	46941203	2	16692
46941203	48664929	1	16692
48664929	49459619	2	16692
49459619	49587902	1	16692
49587902	52161403	2	16692
52161403	53938423	1	16692
53938423	56203678	2	16692
56203678	58180076	1	16692
58180076	60829571	2	16692
60829571	61962545	1	16692
61962545	62079544	2	16692
62079544	70238660	1	16692
70238660	71070528	2	16692
71070528	72975741	1	16692
72975741	75500394	2	16692
75500394	76958135	1	16692
76958135	77049069	2	16692
77049069	85580426	1	16692
85580426	90580064	2	16692
90580064	90609056	1	16692
90609056	95717883	2	16692
95717883	96332974	1	16692
96332974	99425379	2	16692
99425379	99854701	1	16692
99854701	100000001	2	16692
0	7825445	1	14409
7825445	8940539	2	14409
8940539	10738504	1	14409
10738504	11707225	2	14409
11707225	13814770	1	14409
13814770	16918020	2	14409
16918020	17015830	1	14409
17015830	25221792	2	14409
25221792	26138690	1	14409
26138690	27552758	2	14409
27552758	30897222	1	14409
30897222	32079750	2	14409
32079750	33262480	1	14409
33262480	33408274	2	14409
33408274	33716424	1	14409
33716424	34636426	2	14409
34636426	40291183	1	14409
40291183	41067860	2	14409
41067860	41762966	1	14409
41762966	43935422	2	14409
43935422	46638055	1	14409
46638055	49647356	2	14409
49647356	57353430	1	14409
57353430	57672107	2	14409
57672107	60954997	1	14409
60954997	62000357	2	14409
62000357	64735392	1	14409
64735392	67585933	2	14409
67585933	68815355	1	14409
68815355	68832992	2	14409
68832992	69380574	1	14409
69380574	69546570	2	14409
69546570	73732082	1	14409
73732082	78303462	2	14409
78303462	79519378	1	14409
79519378	81506176	2	14409
81506176	81903171	1	14409
81903171	84371138	2	14409
84371138	90267415	1	14409
90267415	90907469	2	14409
90907469	91351226	1	14409
91351226	92449014	2	14409
92449014	94474881	1	14409
94474881	97251044	2	14409
97251044	100000001	1	14409
0	711898	2	6803
711898	1573241	1	6803
1573241	9508897	2	6803
9508897	10448447	1	6803
10448447	11962668	2	6803
11962668	16546918	1	6803
16546918	18183748	2	6803
18183748	22249113	1	6803
22249113	22708415	2	6803
22708415	28516229	1	6803
28516229	28599445	2	6803
28599445	29886647	1	6803
29886647	30557358	2	6803
30557358	40908178	1	6803
40908178	47928551	2	6803
47928551	50847276	1	6803
50847276	51198866	2	6803
51198866	55335719	1	6803
55335719	55479511	2	6803
55479511	56430286	1	6803
56430286	58247527	2	6803
58247527	59571528	1	6803
59571528	62401544	2	6803
62401544	63022370	1	6803
63022370	64347950	2	6803
64347950	65663239	1	6803
65663239	66019564	2	6803
66019564	66627586	1	6803
66627586	69765131	2	6803
69765131	70444480	1	6803
70444480	71204266	2	6803
71204266	71251527	1	6803
71251527	71278804	2	6803
71278804	74107231	1	6803
74107231	74423291	2	6803
74423291	77806911	1	6803
77806911	77888208	2	6803
77888208	78513255	1	6803
78513255	85408462	2	6803
85408462	86377100	1	6803
86377100	89469289	2	6803
89469289	90653389	1	6803
90653389	95016102	2	6803
95016102	95225384	1	6803
95225384	95367416	2	6803
95367416	96811645	1	6803
96811645	100000001	2	6803
0	942418	1	15225
942418	1393457	2	15225
1393457	7166436	1	15225
7166436	7438434	2	15225
7438434	7560978	1	15225
7560978	8050684	2	15225
8050684	8581746	1	15225
8581746	9878878	2	15225
9878878	10274082	1	15225
10274082	11031792	2	15225
11031792	13579459	1	15225
13579459	14828749	2	15225
14828749	15655193	1	15225
15655193	16832345	2	15225
16832345	17717997	1	15225
17717997	21856376	2	15225
21856376	27124343	1	15225
27124343	27275617	2	15225
27275617	29184308	1	15225
29184308	29465491	2	15225
29465491	29804978	1	15225
29804978	31064562	2	15225
31064562	39008199	1	15225
39008199	39277920	2	15225
39277920	42771363	1	15225
42771363	47219859	2	15225
47219859	47326573	1	15225
47326573	55525326	2	15225
55525326	55987037	1	15225
55987037	57942864	2	15225
57942864	58251392	1	15225
58251392	63077306	2	15225
63077306	63374583	1	15225
63374583	67864256	2	15225
67864256	68127961	1	15225
68127961	69641883	2	15225
69641883	70993302	1	15225
70993302	76915780	2	15225
76915780	81062594	1	15225
81062594	90647782	2	15225
90647782	96373081	1	15225
96373081	100000001	2	15225
0	1184965	1	11665
1184965	1396708	2	11665
1396708	3026430	1	11665
3026430	5362519	2	11665
5362519	5388545	1	11665
5388545	7726542	2	11665
7726542	10160787	1	11665
10160787	13107063	2	11665
13107063	13113292	1	11665
13113292	16554863	2	11665
16554863	19466010	1	11665
19466010	20077953	2	11665
20077953	20350178	1	11665
20350178	22614683	2	11665
22614683	23839151	1	11665
23839151	27736699	2	11665
27736699	33835214	1	11665
33835214	37309749	2	11665
37309749	41460859	1	11665
41460859	41966234	2	11665
41966234	42154492	1	11665
42154492	42480678	2	11665
42480678	44891395	1	11665
44891395	46566904	2	11665
46566904	47362374	1	11665
47362374	49039677	2	11665
49039677	52884934	1	11665
52884934	55262847	2	11665
55262847	57211402	1	11665
57211402	58505386	2	11665
58505386	61712315	1	11665
61712315	62814948	2	11665
62814948	64732635	1	11665
64732635	66314249	2	11665
66314249	68020782	1	11665
68020782	70063018	2	11665
70063018	73438146	1	11665
73438146	74642403	2	11665
74642403	75016406	1	11665
75016406	75621484	2	11665
75621484	75947018	1	11665
75947018	80085667	2	11665
80085667	80490192	1	11665
80490192	86078828	2	11665
86078828	89281766	1	11665
89281766	90384674	2	11665
90384674	92326510	1	11665
92326510	94188817	2	11665
94188817	96550503	1	11665
96550503	99252696	2	11665
99252696	100000001	1	11665
0	1193512	2	2123
1193512	1492704	1	2123
1492704	2668652	2	2123
2668652	4072838	1	2123
4072838	7373147	2	2123
7373147	7594326	1	2123
7594326	11186489	2	2123
11186489	13407282	1	2123
13407282	16733741	2	2123
16733741	17561555	1	2123
17561555	18109670	2	2123
18109670	18285072	1	2123
18285072	18753636	2	2123
18753636	19107934	1	2123
19107934	21559829	2	2123
21559829	25813915	1	2123
25813915	30278712	2	2123
30278712	34312230	1	2123
34312230	37428003	2	2123
37428003	38460717	1	2123
38460717	39717170	2	2123
39717170	49361657	1	2123
49361657	50563408	2	2123
50563408	51296023	1	2123
51296023	51733273	2	2123
51733273	53073374	1	2123
53073374	54130600	2	2123
54130600	54791138	1	2123
54791138	56291963	2	2123
56291963	56773288	1	2123
56773288	56799387	2	2123
56799387	60486201	1	2123
60486201	61425291	2	2123
61425291	62881266	1	2123
62881266	67244695	2	2123
67244695	71478760	1	2123
71478760	72589387	2	2123
72589387	73151228	1	2123
73151228	78529016	2	2123
78529016	79940187	1	2123
79940187	81006770	2	2123
81006770	86864262	1	2123
86864262	87469561	2	2123
87469561	87473028	1	2123
87473028	87754172	2	2123
87754172	88606648	1	2123
88606648	90142952	2	2123
90142952	94383906	1	2123
94383906	94820470	2	2123
94820470	95095792	1	2123
95095792	98403559	2	2123
98403559	100000001	1	2123
0	425556	2	9441
425556	2138385	1	9441
2138385	4016446	2	9441
4016446	7056869	1	9441
7056869	9938385	2	9441
9938385	11477147	1	9441
11477147	11907693	2	9441
11907693	13846515	1	9441
13846515	17119884	2	9441
17119884	23190398	1	9441
23190398	23241331	2	9441
23241331	26566476	1	9441
26566476	27208982	2	9441
27208982	34399361	1	9441
34399361	35841130	2	9441
35841130	36254132	1	9441
36254132	36707940	2	9441
36707940	38359282	1	9441
38359282	38428139	2	9441
38428139	41893586	1	9441
41893586	42383461	2	9441
42383461	42987424	1	9441
42987424	45057998	2	9441
45057998	47939661	1	9441
47939661	49021446	2	9441
49021446	50966845	1	9441
50966845	51806197	2	9441
51806197	53674800	1	9441
53674800	54706577	2	9441
54706577	55467273	1	9441
55467273	57376043	2	9441
57376043	59768593	1	9441
59768593	66615784	2	9441
66615784	69145141	1	9441
69145141	70407932	2	9441
70407932	72975741	1	9441
72975741	75806950	2	9441
75806950	77554964	1	9441
77554964	78642495	2	9441
78642495	80871691	1	9441
80871691	84795388	2	9441
84795388	86071034	1	9441
86071034	87078868	2	9441
87078868	88356132	1	9441
88356132	91557770	2	9441
91557770	91733866	1	9441
91733866	92230223	2	9441
92230223	93083513	1	9441
93083513	93160790	2	9441
93160790	95225384	1	9441
95225384	95493229	2	9441
95493229	95939845	1	9441
95939845	100000001	2	9441
0	509310	1	7657
509310	2440386	2	7657
2440386	3270768	1	7657
3270768	6103300	2	7657
6103300	6870819	1	7657
6870819	9433631	2	7657
9433631	11216430	1	7657
11216430	12036703	2	7657
12036703	12201214	1	7657
12201214	14133935	2	7657
14133935	22080750	1	7657
22080750	22830482	2	7657
22830482	23877998	1	7657
23877998	29264985	2	7657
29264985	32439706	1	7657
32439706	33812410	2	7657
33812410	38069103	1	7657
38069103	40351488	2	7657
40351488	40842513	1	7657
40842513	40886665	2	7657
40886665	44991587	1	7657
44991587	46501520	2	7657
46501520	54163688	1	7657
54163688	54189901	2	7657
54189901	55218007	1	7657
55218007	56424450	2	7657
56424450	56836176	1	7657
56836176	59993649	2	7657
59993649	60489486	1	7657
60489486	61474315	2	7657
61474315	63187355	1	7657
63187355	65717895	2	7657
65717895	68747285	1	7657
68747285	72301284	2	7657
72301284	72914587	1	7657
72914587	73920411	2	7657
73920411	77194597	1	7657
77194597	79514104	2	7657
79514104	82973266	1	7657
82973266	84423557	2	7657
84423557	86958534	1	7657
86958534	87038974	2	7657
87038974	88899941	1	7657
88899941	91813619	2	7657
91813619	98672112	1	7657
98672112	100000001	2	7657
0	505369	1	18159
505369	3942040	2	18159
3942040	5157221	1	18159
5157221	5276742	2	18159
5276742	9559025	1	18159
9559025	12357185	2	18159
12357185	12509813	1	18159
12509813	13194617	2	18159
13194617	13622396	1	18159
13622396	14374197	2	18159
14374197	19083633	1	18159
19083633	20522193	2	18159
20522193	22392388	1	18159
22392388	26605626	2	18159
26605626	27098134	1	18159
27098134	28813900	2	18159
28813900	33942225	1	18159
33942225	34668692	2	18159
34668692	37254270	1	18159
37254270	37634838	2	18159
37634838	38854080	1	18159
38854080	39178644	2	18159
39178644	39828489	1	18159
39828489	40896844	2	18159
40896844	41682198	1	18159
41682198	43154438	2	18159
43154438	44679698	1	18159
44679698	47861534	2	18159
47861534	48245559	1	18159
48245559	49201664	2	18159
49201664	57049834	1	18159
57049834	57685057	2	18159
57685057	65085816	1	18159
65085816	66268645	2	18159
66268645	77031674	1	18159
77031674	78987878	2	18159
78987878	80839093	1	18159
80839093	83098068	2	18159
83098068	85152156	1	18159
85152156	86439968	2	18159
86439968	87667085	1	18159
87667085	89268139	2	18159
89268139	92129533	1	18159
92129533	93004336	2	18159
93004336	93539788	1	18159
93539788	93605048	2	18159
93605048	98366347	1	18159
98366347	98573874	2	18159
98573874	99237100	1	18159
99237100	100000001	2	18159
0	1871412	1	10368
1871412	5333265	2	10368
5333265	6766551	1	10368
6766551	7027848	2	10368
7027848	7620223	1	10368
7620223	9939944	2	10368
9939944	13631862	1	10368
13631862	16538760	2	10368
16538760	16975963	1	10368
16975963	19295191	2	10368
19295191	19503405	1	10368
19503405	21609315	2	10368
21609315	25208018	1	10368
25208018	28312671	2	10368
28312671	33492935	1	10368
33492935	35225518	2	10368
35225518	35465837	1	10368
35465837	35808009	2	10368
35808009	39713147	1	10368
39713147	44642300	2	10368
44642300	47107340	1	10368
47107340	50032227	2	10368
50032227	52412175	1	10368
52412175	52647453	2	10368
52647453	53268480	1	10368
53268480	53649914	2	10368
53649914	54211822	1	10368
54211822	54563898	2	10368
54563898	55403025	1	10368
55403025	58505386	2	10368
58505386	61712315	1	10368
61712315	63368367	2	10368
63368367	64733035	1	10368
64733035	65405082	2	10368
65405082	72387932	1	10368
72387932	74328909	2	10368
74328909	74787911	1	10368
74787911	78183991	2	10368
78183991	78398425	1	10368
78398425	79193136	2	10368
79193136	79649596	1	10368
79649596	82012763	2	10368
82012763	82241555	1	10368
82241555	84395185	2	10368
84395185	84616698	1	10368
84616698	86851435	2	10368
86851435	87881600	1	10368
87881600	96134318	2	10368
96134318	96347383	1	10368
96347383	97629172	2	10368
97629172	100000001	1	10368
0	1641767	2	8552
1641767	2993721	1	8552
2993721	4477297	2	8552
4477297	6450967	1	8552
6450967	9717981	2	8552
9717981	12061362	1	8552
12061362	15394328	2	8552
15394328	16096006	1	8552
16096006	16538760	2	8552
16538760	16574017	1	8552
16574017	21789545	2	8552
21789545	30040198	1	8552
30040198	30073864	2	8552
30073864	33407326	1	8552
33407326	36461210	2	8552
36461210	46062691	1	8552
46062691	46254402	2	8552
46254402	48927406	1	8552
48927406	52806958	2	8552
52806958	55179368	1	8552
55179368	58175822	2	8552
58175822	58449597	1	8552
58449597	61044136	2	8552
61044136	63966084	1	8552
63966084	65776791	2	8552
65776791	74264594	1	8552
74264594	78165574	2	8552
78165574	80489664	1	8552
80489664	80926795	2	8552
80926795	84932856	1	8552
84932856	85051216	2	8552
85051216	87405307	1	8552
87405307	88037112	2	8552
88037112	88217011	1	8552
88217011	90043003	2	8552
90043003	91192891	1	8552
91192891	91373140	2	8552
91373140	94242047	1	8552
94242047	96060103	2	8552
96060103	96247054	1	8552
96247054	99252696	2	8552
99252696	100000001	1	8552
0	2337421	1	15517
2337421	3189866	2	15517
3189866	5719680	1	15517
5719680	7399451	2	15517
7399451	8318367	1	15517
8318367	11388107	2	15517
11388107	12074978	1	15517
12074978	12521360	2	15517
12521360	14715824	1	15517
14715824	19720950	2	15517
19720950	22080959	1	15517
22080959	24325309	2	15517
24325309	25769848	1	15517
25769848	26055359	2	15517
26055359	26715815	1	15517
26715815	27276238	2	15517
27276238	28710653	1	15517
28710653	28763897	2	15517
28763897	31484767	1	15517
31484767	33669351	2	15517
33669351	37945989	1	15517
37945989	38412887	2	15517
38412887	40328053	1	15517
40328053	42382049	2	15517
42382049	44797526	1	15517
44797526	45143930	2	15517
45143930	45347850	1	15517
45347850	46182217	2	15517
46182217	49231129	1	15517
49231129	51565361	2	15517
51565361	52519753	1	15517
52519753	52546405	2	15517
52546405	54442383	1	15517
54442383	55054970	2	15517
55054970	55966772	1	15517
55966772	59693195	2	15517
59693195	60495215	1	15517
60495215	64611034	2	15517
64611034	65105011	1	15517
65105011	70050620	2	15517
70050620	74687440	1	15517
74687440	75953161	2	15517
75953161	78352350	1	15517
78352350	81570795	2	15517
81570795	81962676	1	15517
81962676	83123848	2	15517
83123848	83561233	1	15517
83561233	84364028	2	15517
84364028	85158215	1	15517
85158215	88786098	2	15517
88786098	89288608	1	15517
89288608	92310677	2	15517
92310677	97071861	1	15517
97071861	97607584	2	15517
97607584	98433150	1	15517
98433150	99113480	2	15517
99113480	100000001	1	15517
0	829776	2	27
829776	996614	1	27
996614	2014396	2	27
2014396	2932854	1	27
2932854	3116937	2	27
3116937	3638586	1	27
3638586	5364215	2	27
5364215	6322643	1	27
6322643	7898305	2	27
7898305	8014056	1	27
8014056	8143385	2	27
8143385	10293201	1	27
10293201	11123332	2	27
11123332	12105723	1	27
12105723	15498279	2	27
15498279	15643674	1	27
15643674	16301619	2	27
16301619	22373771	1	27
22373771	25321005	2	27
25321005	28474908	1	27
28474908	30656876	2	27
30656876	31746320	1	27
31746320	32145213	2	27
32145213	37412801	1	27
37412801	39671132	2	27
39671132	44661788	1	27
44661788	52208601	2	27
52208601	57546424	1	27
57546424	58751597	2	27
58751597	58802760	1	27
58802760	60182526	2	27
60182526	60921832	1	27
60921832	67858829	2	27
67858829	67983825	1	27
67983825	80185342	2	27
80185342	81756752	1	27
81756752	88349567	2	27
88349567	90590854	1	27
90590854	91178251	2	27
91178251	96703179	1	27
96703179	97303737	2	27
97303737	97947880	1	27
97947880	100000001	2	27
0	4545898	1	5965
4545898	4834358	2	5965
4834358	6248264	1	5965
6248264	9013730	2	5965
9013730	12213946	1	5965
12213946	12600031	2	5965
12600031	13024196	1	5965
13024196	15210746	2	5965
15210746	22434161	1	5965
22434161	27808459	2	5965
27808459	29158037	1	5965
29158037	31142214	2	5965
31142214	37561357	1	5965
37561357	40188964	2	5965
40188964	44033759	1	5965
44033759	49352948	2	5965
49352948	50614944	1	5965
50614944	54715376	2	5965
54715376	55072599	1	5965
55072599	56849331	2	5965
56849331	57646706	1	5965
57646706	58082303	2	5965
58082303	58934691	1	5965
58934691	62079544	2	5965
62079544	71631832	1	5965
71631832	73444527	2	5965
73444527	74386419	1	5965
74386419	75579532	2	5965
75579532	76652804	1	5965
76652804	76738811	2	5965
76738811	77028275	1	5965
77028275	79504550	2	5965
79504550	79964131	1	5965
79964131	81442361	2	5965
81442361	86375925	1	5965
86375925	87901504	2	5965
87901504	88547530	1	5965
88547530	91168412	2	5965
91168412	92051940	1	5965
92051940	96016725	2	5965
96016725	96230166	1	5965
96230166	96974101	2	5965
96974101	100000001	1	5965
0	110477	2	9235
110477	1710555	1	9235
1710555	4913348	2	9235
4913348	14353751	1	9235
14353751	14677588	2	9235
14677588	19327393	1	9235
19327393	20160376	2	9235
20160376	22210676	1	9235
22210676	22918049	2	9235
22918049	25458836	1	9235
25458836	26184414	2	9235
26184414	27253802	1	9235
27253802	27287943	2	9235
27287943	28763026	1	9235
28763026	30143235	2	9235
30143235	31463935	1	9235
31463935	32110589	2	9235
32110589	35424917	1	9235
35424917	40208626	2	9235
40208626	41997234	1	9235
41997234	43694883	2	9235
43694883	47947290	1	9235
47947290	48456260	2	9235
48456260	49269586	1	9235
49269586	50442881	2	9235
50442881	51348840	1	9235
51348840	52273674	2	9235
52273674	53756952	1	9235
53756952	54247753	2	9235
54247753	54580509	1	9235
54580509	57301105	2	9235
57301105	59140226	1	9235
59140226	61908427	2	9235
61908427	62425526	1	9235
62425526	67401584	2	9235
67401584	72135541	1	9235
72135541	72972258	2	9235
72972258	75524942	1	9235
75524942	77848063	2	9235
77848063	78311444	1	9235
78311444	79445443	2	9235
79445443	83160856	1	9235
83160856	83493512	2	9235
83493512	84173990	1	9235
84173990	87624439	2	9235
87624439	92960075	1	9235
92960075	100000001	2	9235
0	2028874	1	15339
2028874	3137229	2	15339
3137229	3593141	1	15339
3593141	7807460	2	15339
7807460	10574958	1	15339
10574958	11901121	2	15339
11901121	22611460	1	15339
22611460	23897170	2	15339
23897170	27909625	1	15339
27909625	27922202	2	15339
27922202	31847365	1	15339
31847365	32337724	2	15339
32337724	33517777	1	15339
33517777	36325751	2	15339
36325751	39907882	1	15339
39907882	41853997	2	15339
41853997	47746046	1	15339
47746046	48432603	2	15339
48432603	50819174	1	15339
50819174	50921460	2	15339
50921460	53974676	1	15339
53974676	58878497	2	15339
58878497	59093575	1	15339
59093575	59932286	2	15339
59932286	66873840	1	15339
66873840	70920673	2	15339
70920673	72605642	1	15339
72605642	76624289	2	15339
76624289	77194597	1	15339
77194597	80983001	2	15339
80983001	82614916	1	15339
82614916	82659166	2	15339
82659166	83127175	1	15339
83127175	87098699	2	15339
87098699	88813254	1	15339
88813254	91599792	2	15339
91599792	94727009	1	15339
94727009	95169790	2	15339
95169790	97704608	1	15339
97704608	98823654	2	15339
98823654	99723824	1	15339
99723824	100000001	2	15339
0	726878	2	15288
726878	3328297	1	15288
3328297	6895175	2	15288
6895175	9209614	1	15288
9209614	10039051	2	15288
10039051	15796220	1	15288
15796220	15950767	2	15288
15950767	17245606	1	15288
17245606	18290715	2	15288
18290715	19452095	1	15288
19452095	19918389	2	15288
19918389	20513015	1	15288
20513015	22042928	2	15288
22042928	24877014	1	15288
24877014	29230504	2	15288
29230504	40204008	1	15288
40204008	40205394	2	15288
40205394	43238705	1	15288
43238705	45703056	2	15288
45703056	45764183	1	15288
45764183	47077462	2	15288
47077462	47928676	1	15288
47928676	49258995	2	15288
49258995	51042215	1	15288
51042215	52891566	2	15288
52891566	54918577	1	15288
54918577	55035972	2	15288
55035972	55646171	1	15288
55646171	55675243	2	15288
55675243	57909006	1	15288
57909006	59077829	2	15288
59077829	59129137	1	15288
59129137	65304714	2	15288
65304714	66083605	1	15288
66083605	66872595	2	15288
66872595	73050971	1	15288
73050971	74559417	2	15288
74559417	74696676	1	15288
74696676	87208416	2	15288
87208416	87695051	1	15288
87695051	89095323	2	15288
89095323	90815095	1	15288
90815095	91745548	2	15288
91745548	97317740	1	15288
97317740	97650391	2	15288
97650391	98153864	1	15288
98153864	98967763	2	15288
98967763	100000001	1	15288
0	4720203	2	15367
